content_id,title,genre,content_type,release_year,duration_mins,production_cost_bucket,language
CNT-01650,Sports Live 1650,Sports,Live,2019,102,Blockbuster (>$50M),Korean
CNT-01651,Comedy Documentary 1651,Comedy,Documentary,2021,88,Medium ($1M-$10M),English
CNT-01652,Documentary Movie 1652,Documentary,Movie,2021,84,Medium ($1M-$10M),French
CNT-01653,Kids Series 1653,Kids,Series,2022,45,Medium ($1M-$10M),English
CNT-01654,Romance Documentary 1654,Romance,Documentary,2013,79,High ($10M-$50M),English
CNT-01655,Kids Series 1655,Kids,Series,2010,28,Low (<$1M),English
CNT-01656,Drama Series 1656,Drama,Series,2025,26,Medium ($1M-$10M),Spanish
CNT-01657,Comedy Movie 1657,Comedy,Movie,2013,90,Medium ($1M-$10M),Korean
CNT-01658,Kids Series 1658,Kids,Series,2017,34,Medium ($1M-$10M),French
CNT-01659,Sci-Fi Movie 1659,Sci-Fi,Movie,2016,110,Low (<$1M),English
CNT-01660,Romance Documentary 1660,Romance,Documentary,2017,46,Medium ($1M-$10M),Japanese
CNT-01661,Kids Movie 1661,Kids,Movie,2019,123,Blockbuster (>$50M),Japanese
CNT-01662,Kids Live 1662,Kids,Live,2019,124,High ($10M-$50M),German
CNT-01663,Comedy Series 1663,Comedy,Series,2020,30,Medium ($1M-$10M),English
CNT-01664,Documentary Movie 1664,Documentary,Movie,2014,107,Medium ($1M-$10M),English
CNT-01665,Sci-Fi Series 1665,Sci-Fi,Series,2010,36,High ($10M-$50M),French
CNT-01666,Action Movie 1666,Action,Movie,2021,103,Blockbuster (>$50M),English
CNT-01667,Kids Movie 1667,Kids,Movie,2022,91,Blockbuster (>$50M),Spanish
CNT-01668,Sci-Fi Movie 1668,Sci-Fi,Movie,2025,93,Medium ($1M-$10M),English
CNT-01669,Drama Live 1669,Drama,Live,2024,35,High ($10M-$50M),Japanese
CNT-01670,Thriller Movie 1670,Thriller,Movie,2022,144,Medium ($1M-$10M),Spanish
CNT-01671,Documentary Series 1671,Documentary,Series,2013,30,High ($10M-$50M),Spanish
CNT-01672,Romance Series 1672,Romance,Series,2010,40,Low (<$1M),English
CNT-01673,Kids Series 1673,Kids,Series,2016,36,High ($10M-$50M),English
CNT-01674,Romance Series 1674,Romance,Series,2022,52,High ($10M-$50M),English
CNT-01675,Documentary Series 1675,Documentary,Series,2019,52,Blockbuster (>$50M),English
CNT-01676,Kids Live 1676,Kids,Live,2012,77,High ($10M-$50M),English
CNT-01677,Kids Documentary 1677,Kids,Documentary,2014,90,High ($10M-$50M),Spanish
CNT-01678,Action Series 1678,Action,Series,2010,20,High ($10M-$50M),English
CNT-01679,Thriller Documentary 1679,Thriller,Documentary,2013,91,Medium ($1M-$10M),English
CNT-01680,Thriller Movie 1680,Thriller,Movie,2023,141,Medium ($1M-$10M),English
CNT-01681,Thriller Documentary 1681,Thriller,Documentary,2022,62,Low (<$1M),English
CNT-01682,Sci-Fi Movie 1682,Sci-Fi,Movie,2024,153,High ($10M-$50M),English
CNT-01683,Sports Movie 1683,Sports,Movie,2023,117,Low (<$1M),English
CNT-01684,News Documentary 1684,News,Documentary,2015,71,High ($10M-$50M),English
CNT-01685,Comedy Series 1685,Comedy,Series,2022,29,Blockbuster (>$50M),Korean
CNT-01686,Comedy Live 1686,Comedy,Live,2011,45,High ($10M-$50M),English
CNT-01687,Drama Series 1687,Drama,Series,2021,44,Medium ($1M-$10M),English
CNT-01688,News Series 1688,News,Series,2019,21,Low (<$1M),English
CNT-01689,Drama Live 1689,Drama,Live,2016,109,Medium ($1M-$10M),French
CNT-01690,Kids Movie 1690,Kids,Movie,2010,165,High ($10M-$50M),English
CNT-01691,Action Series 1691,Action,Series,2014,40,High ($10M-$50M),English
CNT-01692,Sports Series 1692,Sports,Series,2015,44,High ($10M-$50M),German
CNT-01693,Sci-Fi Series 1693,Sci-Fi,Series,2019,55,Low (<$1M),English
CNT-01694,Romance Series 1694,Romance,Series,2018,40,High ($10M-$50M),English
CNT-01695,Kids Live 1695,Kids,Live,2010,128,Blockbuster (>$50M),English
CNT-01696,Sci-Fi Documentary 1696,Sci-Fi,Documentary,2019,70,Low (<$1M),Spanish
CNT-01697,Comedy Movie 1697,Comedy,Movie,2023,113,Medium ($1M-$10M),English
CNT-01698,Kids Series 1698,Kids,Series,2018,46,Blockbuster (>$50M),Japanese
CNT-01699,Thriller Series 1699,Thriller,Series,2016,20,Medium ($1M-$10M),English
CNT-01700,Sports Series 1700,Sports,Series,2019,32,High ($10M-$50M),Japanese
CNT-01701,Comedy Series 1701,Comedy,Series,2016,43,Medium ($1M-$10M),German
CNT-01702,News Series 1702,News,Series,2012,45,High ($10M-$50M),French
CNT-01703,Sci-Fi Movie 1703,Sci-Fi,Movie,2019,115,High ($10M-$50M),French
CNT-01704,Thriller Series 1704,Thriller,Series,2018,42,Blockbuster (>$50M),English
CNT-01705,Drama Movie 1705,Drama,Movie,2014,137,High ($10M-$50M),English
CNT-01706,Romance Series 1706,Romance,Series,2023,33,Medium ($1M-$10M),English
CNT-01707,Romance Live 1707,Romance,Live,2013,84,Low (<$1M),Japanese
CNT-01708,News Movie 1708,News,Movie,2019,97,Blockbuster (>$50M),German
CNT-01709,Kids Movie 1709,Kids,Movie,2012,151,Medium ($1M-$10M),English
CNT-01710,News Documentary 1710,News,Documentary,2014,58,High ($10M-$50M),German
CNT-01711,Action Movie 1711,Action,Movie,2010,93,Medium ($1M-$10M),Spanish
CNT-01712,Comedy Movie 1712,Comedy,Movie,2014,91,Low (<$1M),Spanish
CNT-01713,Thriller Series 1713,Thriller,Series,2024,27,Low (<$1M),German
CNT-01714,News Movie 1714,News,Movie,2011,159,Medium ($1M-$10M),Spanish
CNT-01715,Sports Movie 1715,Sports,Movie,2025,156,Blockbuster (>$50M),English
CNT-01716,Sci-Fi Series 1716,Sci-Fi,Series,2021,41,Low (<$1M),French
CNT-01717,Comedy Documentary 1717,Comedy,Documentary,2019,93,Blockbuster (>$50M),Korean
CNT-01718,Drama Movie 1718,Drama,Movie,2012,95,Low (<$1M),English
CNT-01719,Kids Series 1719,Kids,Series,2021,27,Medium ($1M-$10M),English
CNT-01720,Romance Series 1720,Romance,Series,2019,36,Low (<$1M),German
CNT-01721,Comedy Series 1721,Comedy,Series,2012,41,High ($10M-$50M),English
CNT-01722,Documentary Documentary 1722,Documentary,Documentary,2015,62,Medium ($1M-$10M),English
CNT-01723,Sports Movie 1723,Sports,Movie,2023,143,Low (<$1M),French
CNT-01724,News Movie 1724,News,Movie,2023,133,Low (<$1M),English
CNT-01725,Kids Series 1725,Kids,Series,2011,54,Medium ($1M-$10M),Korean
CNT-01726,Thriller Series 1726,Thriller,Series,2011,27,Blockbuster (>$50M),Spanish
CNT-01727,Kids Series 1727,Kids,Series,2010,38,High ($10M-$50M),German
CNT-01728,Documentary Movie 1728,Documentary,Movie,2024,176,Low (<$1M),French
CNT-01729,Romance Movie 1729,Romance,Movie,2021,94,Medium ($1M-$10M),English
CNT-01730,Drama Series 1730,Drama,Series,2012,27,Low (<$1M),French
CNT-01731,Thriller Movie 1731,Thriller,Movie,2020,136,Low (<$1M),French
CNT-01732,Sports Series 1732,Sports,Series,2016,34,High ($10M-$50M),English
CNT-01733,Romance Series 1733,Romance,Series,2017,25,Low (<$1M),German
CNT-01734,Comedy Movie 1734,Comedy,Movie,2023,132,High ($10M-$50M),Korean
CNT-01735,Comedy Live 1735,Comedy,Live,2025,93,High ($10M-$50M),English
CNT-01736,Comedy Series 1736,Comedy,Series,2017,54,Medium ($1M-$10M),English
CNT-01737,Romance Series 1737,Romance,Series,2012,46,Low (<$1M),German
CNT-01738,News Movie 1738,News,Movie,2025,137,Medium ($1M-$10M),English
CNT-01739,Documentary Documentary 1739,Documentary,Documentary,2013,60,Medium ($1M-$10M),English
CNT-01740,Romance Series 1740,Romance,Series,2010,25,Low (<$1M),French
CNT-01741,Action Series 1741,Action,Series,2016,26,High ($10M-$50M),Japanese
CNT-01742,Thriller Movie 1742,Thriller,Movie,2015,81,Blockbuster (>$50M),German
CNT-01743,Sci-Fi Movie 1743,Sci-Fi,Movie,2021,177,High ($10M-$50M),English
CNT-01744,Drama Movie 1744,Drama,Movie,2021,163,Low (<$1M),Korean
CNT-01745,Sports Series 1745,Sports,Series,2018,51,Medium ($1M-$10M),English
CNT-01746,Kids Live 1746,Kids,Live,2022,137,Low (<$1M),German
CNT-01747,Kids Series 1747,Kids,Series,2017,49,Blockbuster (>$50M),English
CNT-01748,Action Live 1748,Action,Live,2014,101,High ($10M-$50M),English
CNT-01749,Documentary Documentary 1749,Documentary,Documentary,2016,94,High ($10M-$50M),English
CNT-01750,Thriller Documentary 1750,Thriller,Documentary,2018,71,Medium ($1M-$10M),English
CNT-01751,Documentary Series 1751,Documentary,Series,2011,45,Medium ($1M-$10M),English
CNT-01752,Kids Movie 1752,Kids,Movie,2012,140,Low (<$1M),Korean
CNT-01753,Kids Movie 1753,Kids,Movie,2010,89,Low (<$1M),Japanese
CNT-01754,Kids Series 1754,Kids,Series,2016,32,Medium ($1M-$10M),English
CNT-01755,Drama Movie 1755,Drama,Movie,2019,102,Blockbuster (>$50M),English
CNT-01756,Comedy Movie 1756,Comedy,Movie,2022,122,Blockbuster (>$50M),Japanese
CNT-01757,News Series 1757,News,Series,2011,49,High ($10M-$50M),English
CNT-01758,Sports Movie 1758,Sports,Movie,2011,144,High ($10M-$50M),English
CNT-01759,Sports Series 1759,Sports,Series,2010,55,Medium ($1M-$10M),Japanese
CNT-01760,Drama Movie 1760,Drama,Movie,2019,115,Blockbuster (>$50M),English
CNT-01761,Sci-Fi Movie 1761,Sci-Fi,Movie,2010,180,Medium ($1M-$10M),English
CNT-01762,Action Series 1762,Action,Series,2020,29,Medium ($1M-$10M),English
CNT-01763,Thriller Live 1763,Thriller,Live,2010,107,High ($10M-$50M),Korean
CNT-01764,Sci-Fi Movie 1764,Sci-Fi,Movie,2025,104,Blockbuster (>$50M),English
CNT-01765,Sports Series 1765,Sports,Series,2025,41,Medium ($1M-$10M),English
CNT-01766,Sci-Fi Documentary 1766,Sci-Fi,Documentary,2010,67,High ($10M-$50M),English
CNT-01767,Action Movie 1767,Action,Movie,2025,133,High ($10M-$50M),English
CNT-01768,Romance Live 1768,Romance,Live,2021,40,Medium ($1M-$10M),Japanese
CNT-01769,Kids Series 1769,Kids,Series,2023,24,High ($10M-$50M),English
CNT-01770,Romance Series 1770,Romance,Series,2013,46,Medium ($1M-$10M),French
CNT-01771,News Movie 1771,News,Movie,2020,117,Low (<$1M),English
CNT-01772,Thriller Movie 1772,Thriller,Movie,2013,135,Medium ($1M-$10M),English
CNT-01773,Thriller Series 1773,Thriller,Series,2015,22,Medium ($1M-$10M),German
CNT-01774,Action Movie 1774,Action,Movie,2023,99,High ($10M-$50M),English
CNT-01775,Drama Movie 1775,Drama,Movie,2016,157,Medium ($1M-$10M),English
CNT-01776,Drama Movie 1776,Drama,Movie,2010,100,Low (<$1M),English
CNT-01777,Sci-Fi Documentary 1777,Sci-Fi,Documentary,2021,85,Medium ($1M-$10M),English
CNT-01778,News Documentary 1778,News,Documentary,2017,63,Medium ($1M-$10M),English
CNT-01779,Comedy Series 1779,Comedy,Series,2025,28,High ($10M-$50M),English
CNT-01780,Sci-Fi Series 1780,Sci-Fi,Series,2023,22,Blockbuster (>$50M),French
CNT-01781,Thriller Series 1781,Thriller,Series,2018,26,Medium ($1M-$10M),Korean
CNT-01782,Documentary Series 1782,Documentary,Series,2010,20,Low (<$1M),German
CNT-01783,Sci-Fi Movie 1783,Sci-Fi,Movie,2018,95,High ($10M-$50M),French
CNT-01784,Action Series 1784,Action,Series,2012,23,Medium ($1M-$10M),English
CNT-01785,Sci-Fi Series 1785,Sci-Fi,Series,2019,22,High ($10M-$50M),English
CNT-01786,Action Movie 1786,Action,Movie,2023,173,High ($10M-$50M),English
CNT-01787,Drama Live 1787,Drama,Live,2020,73,Low (<$1M),English
CNT-01788,Sports Movie 1788,Sports,Movie,2020,176,Medium ($1M-$10M),English
CNT-01789,Documentary Live 1789,Documentary,Live,2022,120,Blockbuster (>$50M),French
CNT-01790,Action Movie 1790,Action,Movie,2024,147,Medium ($1M-$10M),Japanese
CNT-01791,Thriller Series 1791,Thriller,Series,2015,48,Low (<$1M),English
CNT-01792,Thriller Series 1792,Thriller,Series,2019,42,High ($10M-$50M),English
CNT-01793,News Live 1793,News,Live,2015,68,Medium ($1M-$10M),Korean
CNT-01794,Comedy Movie 1794,Comedy,Movie,2014,126,Medium ($1M-$10M),English
CNT-01795,Sci-Fi Movie 1795,Sci-Fi,Movie,2020,170,Medium ($1M-$10M),English
CNT-01796,News Documentary 1796,News,Documentary,2020,80,Low (<$1M),Japanese
CNT-01797,Sci-Fi Series 1797,Sci-Fi,Series,2016,22,Low (<$1M),Korean
CNT-01798,Kids Movie 1798,Kids,Movie,2014,81,High ($10M-$50M),German
CNT-01799,Sports Live 1799,Sports,Live,2014,57,Medium ($1M-$10M),English
CNT-01800,News Movie 1800,News,Movie,2020,81,Medium ($1M-$10M),English
CNT-01801,Drama Series 1801,Drama,Series,2014,49,Medium ($1M-$10M),Japanese
CNT-01802,Romance Series 1802,Romance,Series,2015,24,Medium ($1M-$10M),English
CNT-01803,Comedy Movie 1803,Comedy,Movie,2019,178,Medium ($1M-$10M),French
CNT-01804,Action Series 1804,Action,Series,2021,51,Low (<$1M),Spanish
CNT-01805,Romance Movie 1805,Romance,Movie,2018,144,High ($10M-$50M),English
CNT-01806,Sci-Fi Movie 1806,Sci-Fi,Movie,2010,149,Blockbuster (>$50M),French
CNT-01807,Sci-Fi Live 1807,Sci-Fi,Live,2018,146,Medium ($1M-$10M),English
CNT-01808,Sports Series 1808,Sports,Series,2015,42,Low (<$1M),English
CNT-01809,Action Movie 1809,Action,Movie,2012,111,Medium ($1M-$10M),German
CNT-01810,Drama Movie 1810,Drama,Movie,2010,127,Medium ($1M-$10M),English
CNT-01811,Documentary Movie 1811,Documentary,Movie,2018,178,High ($10M-$50M),English
CNT-01812,Drama Movie 1812,Drama,Movie,2024,115,Low (<$1M),French
CNT-01813,Kids Series 1813,Kids,Series,2020,29,Low (<$1M),English
CNT-01814,Comedy Movie 1814,Comedy,Movie,2012,80,Blockbuster (>$50M),English
CNT-01815,Documentary Series 1815,Documentary,Series,2014,43,High ($10M-$50M),English
CNT-01816,Sci-Fi Documentary 1816,Sci-Fi,Documentary,2019,92,Medium ($1M-$10M),English
CNT-01817,Documentary Series 1817,Documentary,Series,2015,37,Medium ($1M-$10M),English
CNT-01818,Romance Series 1818,Romance,Series,2025,54,High ($10M-$50M),English
CNT-01819,Drama Series 1819,Drama,Series,2022,44,Low (<$1M),English
CNT-01820,Sports Series 1820,Sports,Series,2025,37,Blockbuster (>$50M),English
CNT-01821,Kids Series 1821,Kids,Series,2020,22,Medium ($1M-$10M),Spanish
CNT-01822,Thriller Movie 1822,Thriller,Movie,2018,144,Blockbuster (>$50M),English
CNT-01823,News Live 1823,News,Live,2013,50,Low (<$1M),German
CNT-01824,News Series 1824,News,Series,2013,55,Low (<$1M),Spanish
CNT-01825,News Series 1825,News,Series,2024,49,Low (<$1M),English
CNT-01826,Sports Movie 1826,Sports,Movie,2012,97,Medium ($1M-$10M),Korean
CNT-01827,Sci-Fi Documentary 1827,Sci-Fi,Documentary,2025,42,Low (<$1M),Spanish
CNT-01828,Comedy Documentary 1828,Comedy,Documentary,2022,91,High ($10M-$50M),English
CNT-01829,Comedy Documentary 1829,Comedy,Documentary,2014,93,Medium ($1M-$10M),English
CNT-01830,Drama Documentary 1830,Drama,Documentary,2010,64,Medium ($1M-$10M),Spanish
CNT-01831,Documentary Movie 1831,Documentary,Movie,2010,125,Low (<$1M),English
CNT-01832,Action Movie 1832,Action,Movie,2014,103,Low (<$1M),Spanish
CNT-01833,Documentary Documentary 1833,Documentary,Documentary,2022,61,Medium ($1M-$10M),Korean
CNT-01834,Comedy Movie 1834,Comedy,Movie,2021,111,High ($10M-$50M),English
CNT-01835,Sports Live 1835,Sports,Live,2020,30,Low (<$1M),English
CNT-01836,Drama Movie 1836,Drama,Movie,2010,88,Medium ($1M-$10M),German
CNT-01837,Sci-Fi Movie 1837,Sci-Fi,Movie,2012,170,Medium ($1M-$10M),English
CNT-01838,Drama Live 1838,Drama,Live,2015,80,High ($10M-$50M),English
CNT-01839,Drama Series 1839,Drama,Series,2010,33,Blockbuster (>$50M),Spanish
CNT-01840,Comedy Documentary 1840,Comedy,Documentary,2012,48,Medium ($1M-$10M),English
CNT-01841,Thriller Movie 1841,Thriller,Movie,2021,99,Low (<$1M),Japanese
CNT-01842,Romance Series 1842,Romance,Series,2023,41,Medium ($1M-$10M),English
CNT-01843,Drama Movie 1843,Drama,Movie,2021,84,Medium ($1M-$10M),English
CNT-01844,News Documentary 1844,News,Documentary,2011,78,Medium ($1M-$10M),English
CNT-01845,Drama Movie 1845,Drama,Movie,2016,173,Medium ($1M-$10M),Japanese
CNT-01846,Romance Live 1846,Romance,Live,2016,58,Medium ($1M-$10M),German
CNT-01847,Action Movie 1847,Action,Movie,2025,131,Medium ($1M-$10M),English
CNT-01848,Documentary Movie 1848,Documentary,Movie,2019,81,High ($10M-$50M),French
CNT-01849,News Movie 1849,News,Movie,2010,80,High ($10M-$50M),German
CNT-01850,Romance Series 1850,Romance,Series,2021,46,High ($10M-$50M),Japanese
CNT-01851,Kids Series 1851,Kids,Series,2017,22,High ($10M-$50M),English
CNT-01852,News Live 1852,News,Live,2013,112,High ($10M-$50M),English
CNT-01853,Sci-Fi Movie 1853,Sci-Fi,Movie,2015,120,Low (<$1M),English
CNT-01854,Action Live 1854,Action,Live,2010,148,Medium ($1M-$10M),English
CNT-01855,Action Documentary 1855,Action,Documentary,2021,84,Medium ($1M-$10M),German
CNT-01856,Thriller Documentary 1856,Thriller,Documentary,2016,53,Medium ($1M-$10M),Spanish
CNT-01857,Comedy Movie 1857,Comedy,Movie,2010,177,Medium ($1M-$10M),English
CNT-01858,Documentary Movie 1858,Documentary,Movie,2022,132,Low (<$1M),German
CNT-01859,Sports Series 1859,Sports,Series,2017,41,Low (<$1M),Japanese
CNT-01860,Comedy Movie 1860,Comedy,Movie,2025,163,High ($10M-$50M),Korean
CNT-01861,Sci-Fi Movie 1861,Sci-Fi,Movie,2015,176,Blockbuster (>$50M),Korean
CNT-01862,Comedy Movie 1862,Comedy,Movie,2014,98,High ($10M-$50M),Korean
CNT-01863,Sports Series 1863,Sports,Series,2017,22,Medium ($1M-$10M),French
CNT-01864,Sci-Fi Movie 1864,Sci-Fi,Movie,2019,100,Medium ($1M-$10M),English
CNT-01865,Kids Series 1865,Kids,Series,2016,41,High ($10M-$50M),English
CNT-01866,Comedy Series 1866,Comedy,Series,2019,42,Blockbuster (>$50M),German
CNT-01867,Drama Series 1867,Drama,Series,2016,32,Medium ($1M-$10M),Japanese
CNT-01868,Thriller Movie 1868,Thriller,Movie,2019,161,Low (<$1M),English
CNT-01869,Drama Series 1869,Drama,Series,2013,26,Medium ($1M-$10M),Korean
CNT-01870,Sports Movie 1870,Sports,Movie,2013,127,Blockbuster (>$50M),French
CNT-01871,Action Series 1871,Action,Series,2017,31,Blockbuster (>$50M),English
CNT-01872,Sci-Fi Series 1872,Sci-Fi,Series,2023,54,Medium ($1M-$10M),French
CNT-01873,Drama Movie 1873,Drama,Movie,2015,163,Medium ($1M-$10M),Japanese
CNT-01874,Kids Series 1874,Kids,Series,2017,47,High ($10M-$50M),German
CNT-01875,Sports Series 1875,Sports,Series,2018,26,Low (<$1M),Japanese
CNT-01876,Action Series 1876,Action,Series,2025,22,Low (<$1M),English
CNT-01877,Action Series 1877,Action,Series,2024,28,Medium ($1M-$10M),English
CNT-01878,Sci-Fi Movie 1878,Sci-Fi,Movie,2020,126,Medium ($1M-$10M),English
CNT-01879,Kids Movie 1879,Kids,Movie,2011,157,Medium ($1M-$10M),English
CNT-01880,Romance Series 1880,Romance,Series,2024,50,Medium ($1M-$10M),French
CNT-01881,News Movie 1881,News,Movie,2016,124,Blockbuster (>$50M),Japanese
CNT-01882,Drama Movie 1882,Drama,Movie,2018,144,Medium ($1M-$10M),English
CNT-01883,Thriller Movie 1883,Thriller,Movie,2022,145,Low (<$1M),English
CNT-01884,News Movie 1884,News,Movie,2025,141,Medium ($1M-$10M),English
CNT-01885,Drama Movie 1885,Drama,Movie,2020,153,Medium ($1M-$10M),English
CNT-01886,Comedy Series 1886,Comedy,Series,2011,36,High ($10M-$50M),English
CNT-01887,Documentary Series 1887,Documentary,Series,2020,20,Medium ($1M-$10M),English
CNT-01888,Documentary Documentary 1888,Documentary,Documentary,2024,69,Medium ($1M-$10M),English
CNT-01889,Action Series 1889,Action,Series,2025,55,Low (<$1M),Korean
CNT-01890,News Movie 1890,News,Movie,2014,172,Medium ($1M-$10M),Korean
CNT-01891,Documentary Series 1891,Documentary,Series,2018,27,Medium ($1M-$10M),English
CNT-01892,Sci-Fi Series 1892,Sci-Fi,Series,2025,53,High ($10M-$50M),English
CNT-01893,Sci-Fi Documentary 1893,Sci-Fi,Documentary,2011,54,Low (<$1M),English
CNT-01894,Drama Movie 1894,Drama,Movie,2019,117,High ($10M-$50M),Korean
CNT-01895,Sports Series 1895,Sports,Series,2017,22,Low (<$1M),Korean
CNT-01896,Kids Movie 1896,Kids,Movie,2022,120,High ($10M-$50M),English
CNT-01897,Comedy Movie 1897,Comedy,Movie,2014,92,Medium ($1M-$10M),English
CNT-01898,Thriller Documentary 1898,Thriller,Documentary,2017,76,Blockbuster (>$50M),Korean
CNT-01899,Documentary Series 1899,Documentary,Series,2019,45,Medium ($1M-$10M),English
CNT-01900,Sci-Fi Series 1900,Sci-Fi,Series,2022,50,High ($10M-$50M),French
CNT-01901,Drama Live 1901,Drama,Live,2010,32,High ($10M-$50M),English
CNT-01902,News Documentary 1902,News,Documentary,2012,66,Low (<$1M),German
CNT-01903,Kids Documentary 1903,Kids,Documentary,2020,93,Low (<$1M),English
CNT-01904,Sci-Fi Series 1904,Sci-Fi,Series,2025,46,High ($10M-$50M),English
CNT-01905,Comedy Movie 1905,Comedy,Movie,2023,150,High ($10M-$50M),English
CNT-01906,Drama Series 1906,Drama,Series,2022,27,Medium ($1M-$10M),Spanish
CNT-01907,Documentary Movie 1907,Documentary,Movie,2024,127,Low (<$1M),Korean
CNT-01908,Sci-Fi Series 1908,Sci-Fi,Series,2018,25,Medium ($1M-$10M),Spanish
CNT-01909,Documentary Movie 1909,Documentary,Movie,2012,173,Blockbuster (>$50M),English
CNT-01910,Sci-Fi Live 1910,Sci-Fi,Live,2023,47,Medium ($1M-$10M),English
CNT-01911,Sci-Fi Series 1911,Sci-Fi,Series,2014,26,Low (<$1M),Korean
CNT-01912,Kids Documentary 1912,Kids,Documentary,2019,65,Medium ($1M-$10M),English
CNT-01913,Romance Series 1913,Romance,Series,2016,49,Medium ($1M-$10M),English
CNT-01914,Sci-Fi Live 1914,Sci-Fi,Live,2016,135,Medium ($1M-$10M),English
CNT-01915,Documentary Series 1915,Documentary,Series,2012,44,Low (<$1M),French
CNT-01916,Thriller Live 1916,Thriller,Live,2019,86,Medium ($1M-$10M),Japanese
CNT-01917,Sports Series 1917,Sports,Series,2011,28,Blockbuster (>$50M),Japanese
CNT-01918,Action Documentary 1918,Action,Documentary,2022,60,Medium ($1M-$10M),English
CNT-01919,Thriller Documentary 1919,Thriller,Documentary,2025,92,Low (<$1M),English
CNT-01920,Sci-Fi Movie 1920,Sci-Fi,Movie,2019,131,Medium ($1M-$10M),English
CNT-01921,Kids Live 1921,Kids,Live,2024,146,Medium ($1M-$10M),Spanish
CNT-01922,Kids Series 1922,Kids,Series,2020,26,Low (<$1M),English
CNT-01923,Romance Movie 1923,Romance,Movie,2025,141,Blockbuster (>$50M),French
CNT-01924,Documentary Movie 1924,Documentary,Movie,2025,147,Blockbuster (>$50M),English
CNT-01925,Sci-Fi Live 1925,Sci-Fi,Live,2024,114,Blockbuster (>$50M),French
CNT-01926,Sci-Fi Series 1926,Sci-Fi,Series,2023,38,Low (<$1M),English
CNT-01927,Drama Live 1927,Drama,Live,2018,83,Medium ($1M-$10M),English
CNT-01928,Comedy Live 1928,Comedy,Live,2017,117,Medium ($1M-$10M),English
CNT-01929,News Live 1929,News,Live,2016,150,Medium ($1M-$10M),English
CNT-01930,Documentary Movie 1930,Documentary,Movie,2011,145,Low (<$1M),Japanese
CNT-01931,Action Documentary 1931,Action,Documentary,2013,82,Medium ($1M-$10M),Japanese
CNT-01932,News Series 1932,News,Series,2017,44,High ($10M-$50M),Japanese
CNT-01933,Thriller Series 1933,Thriller,Series,2013,45,High ($10M-$50M),English
CNT-01934,Sports Documentary 1934,Sports,Documentary,2018,72,Low (<$1M),English
CNT-01935,Romance Series 1935,Romance,Series,2010,24,High ($10M-$50M),Korean
CNT-01936,Romance Series 1936,Romance,Series,2012,30,High ($10M-$50M),English
CNT-01937,News Series 1937,News,Series,2019,55,High ($10M-$50M),Korean
CNT-01938,Romance Series 1938,Romance,Series,2012,49,Medium ($1M-$10M),English
CNT-01939,Romance Movie 1939,Romance,Movie,2016,157,Low (<$1M),English
CNT-01940,News Movie 1940,News,Movie,2025,124,Blockbuster (>$50M),German
CNT-01941,Drama Documentary 1941,Drama,Documentary,2017,83,Low (<$1M),German
CNT-01942,News Movie 1942,News,Movie,2017,128,Medium ($1M-$10M),English
CNT-01943,Romance Documentary 1943,Romance,Documentary,2024,61,Low (<$1M),Japanese
CNT-01944,Sci-Fi Series 1944,Sci-Fi,Series,2017,23,High ($10M-$50M),English
CNT-01945,Action Movie 1945,Action,Movie,2025,111,Low (<$1M),French
CNT-01946,Romance Live 1946,Romance,Live,2017,117,Blockbuster (>$50M),Spanish
CNT-01947,Thriller Movie 1947,Thriller,Movie,2024,149,Medium ($1M-$10M),English
CNT-01948,Sports Series 1948,Sports,Series,2022,40,High ($10M-$50M),English
CNT-01949,Comedy Series 1949,Comedy,Series,2021,35,Medium ($1M-$10M),Korean
CNT-01950,Comedy Live 1950,Comedy,Live,2017,54,Medium ($1M-$10M),French
CNT-01951,Thriller Documentary 1951,Thriller,Documentary,2018,53,High ($10M-$50M),English
CNT-01952,Sports Movie 1952,Sports,Movie,2025,80,High ($10M-$50M),English
CNT-01953,Comedy Series 1953,Comedy,Series,2022,25,Medium ($1M-$10M),Spanish
CNT-01954,Comedy Movie 1954,Comedy,Movie,2013,161,Medium ($1M-$10M),English
CNT-01955,News Movie 1955,News,Movie,2015,139,Low (<$1M),Spanish
CNT-01956,Documentary Series 1956,Documentary,Series,2014,46,High ($10M-$50M),English
CNT-01957,Romance Series 1957,Romance,Series,2011,46,Medium ($1M-$10M),Spanish
CNT-01958,Documentary Movie 1958,Documentary,Movie,2016,139,Low (<$1M),French
CNT-01959,Drama Series 1959,Drama,Series,2024,38,High ($10M-$50M),English
CNT-01960,Kids Series 1960,Kids,Series,2015,42,Low (<$1M),English
CNT-01961,Sports Series 1961,Sports,Series,2014,24,Medium ($1M-$10M),English
CNT-01962,Sci-Fi Movie 1962,Sci-Fi,Movie,2024,141,High ($10M-$50M),English
CNT-01963,Kids Series 1963,Kids,Series,2013,38,Medium ($1M-$10M),German
CNT-01964,Kids Movie 1964,Kids,Movie,2020,104,High ($10M-$50M),German
CNT-01965,News Live 1965,News,Live,2023,77,Low (<$1M),English
CNT-01966,Drama Movie 1966,Drama,Movie,2010,89,High ($10M-$50M),Spanish
CNT-01967,Sports Live 1967,Sports,Live,2018,47,Blockbuster (>$50M),French
CNT-01968,Documentary Series 1968,Documentary,Series,2015,27,High ($10M-$50M),English
CNT-01969,Drama Movie 1969,Drama,Movie,2011,170,High ($10M-$50M),English
